"Category","air temp","ground temp"
167,25.512820512820497,22.619047619047592
168,25.512820512820497,23.333333333333314
169,25.512820512820497,23.571428571428555
170,25.38461538461536,23.571428571428555
171,26.02564102564105,23.809523809523796
172,26.41025641025641,23.809523809523796
173,26.794871794871824,24.047619047619037
174,26.538461538461547,24.047619047619037
175,26.538461538461547,24.285714285714278
176,26.41025641025641,24.76190476190476
177,26.02564102564105,24.52380952380952
178,26.41025641025641,24.52380952380952
179,26.538461538461547,24.047619047619037
180,26.41025641025641,24.76190476190476
181,26.28205128205127,24.52380952380952
182,26.28205128205127,25.47619047619048
183,25.769230769230774,24.52380952380952
184,26.02564102564105,24.76190476190476
185,26.153846153846132,25
186,26.02564102564105,25.23809523809524
187,25.512820512820497,25.23809523809524
188,25.641025641025635,25
189,26.02564102564105,25.47619047619048
190,25.769230769230774,25.714285714285722
191,25.641025641025635,25.47619047619048
192,25.641025641025635,25.47619047619048
193,25.897435897435912,25
194,25.769230769230774,25.47619047619048
195,25.641025641025635,25
196,26.41025641025641,26.190476190476204
197,25.897435897435912,26.190476190476204
198,25.512820512820497,26.190476190476204
199,25.769230769230774,26.666666666666686
200,25.897435897435912,27.619047619047592
201,25.897435897435912,26.666666666666686
202,26.794871794871824,26.428571428571445
203,26.794871794871824,26.904761904761926
204,26.923076923076906,26.428571428571445
205,27.30769230769232,26.666666666666686
206,27.179487179487182,26.428571428571445
207,26.41025641025641,26.428571428571445
208,26.02564102564105,26.428571428571445
209,26.666666666666686,27.142857142857167
210,26.538461538461547,27.619047619047592
211,26.923076923076906,26.666666666666686
212,26.794871794871824,26.190476190476204
213,27.179487179487182,26.190476190476204
214,26.923076923076906,25.952380952380963
215,26.538461538461547,25.952380952380963
216,25.641025641025635,25.714285714285722
217,25.38461538461536,25
218,25.769230769230774,24.76190476190476
219,26.41025641025641,24.285714285714278
220,26.794871794871824,24.52380952380952
221,27.43589743589746,24.52380952380952
222,27.69230769230768,24.52380952380952
223,27.43589743589746,24.52380952380952
224,27.051282051282044,24.76190476190476
225,27.051282051282044,24.52380952380952
226,26.923076923076906,24.76190476190476
227,26.538461538461547,25.23809523809524
228,26.666666666666686,25.47619047619048
229,27.051282051282044,25.952380952380963
230,27.051282051282044,25.714285714285722
231,26.794871794871824,25.47619047619048
232,26.41025641025641,25.714285714285722
233,26.153846153846132,25.23809523809524
234,26.153846153846132,25.23809523809524
235,26.538461538461547,25.952380952380963
236,26.794871794871824,25.952380952380963
237,26.794871794871824,26.190476190476204
238,26.538461538461547,26.428571428571445
239,26.41025641025641,26.666666666666686
240,27.179487179487182,26.904761904761926
241,26.923076923076906,26.190476190476204
242,26.923076923076906,26.428571428571445
243,26.666666666666686,26.190476190476204
244,26.923076923076906,26.428571428571445
245,26.666666666666686,25.952380952380963
