"Category","air temp","ground temp"
0,0,0
1,20,20
2,20,20
3,20,20
4,20,20
5,20,20
6,20,20
7,20,20
8,20,20
9,20,20
10,20,20
11,20,20
12,20,20
13,20,20
14,20,20
15,20,20
16,20,20
17,20.083333333333314,20
18,20.166666666666686,20
19,20.416666666666686,20
20,20.666666666666686,20
21,20.916666666666686,20
22,21.166666666666686,20
23,21.333333333333314,20
24,21.666666666666686,20
25,21.666666666666686,20
26,21.916666666666686,20
27,21.75,20
28,21.916666666666686,20
29,22.083333333333314,20
30,22.083333333333314,20
31,22.166666666666686,20
32,22.25,20
33,22.583333333333314,20
34,22.583333333333314,20.23809523809524
35,22.833333333333314,20.23809523809524
36,22.75,20.23809523809524
37,22.666666666666686,20.47619047619048
38,22.666666666666686,20.47619047619048
39,22.833333333333314,20.714285714285722
40,22.583333333333314,21.190476190476204
41,22.666666666666686,21.190476190476204
42,22.5,21.666666666666686
43,22.666666666666686,21.666666666666686
44,23.083333333333314,22.380952380952408
45,23.333333333333314,22.380952380952408
46,23.083333333333314,22.380952380952408
47,22.916666666666686,22.142857142857167
48,23.083333333333314,22.142857142857167
49,23.166666666666686,22.857142857142833
50,23.333333333333314,23.095238095238074
51,23.333333333333314,23.095238095238074
52,23.416666666666686,22.619047619047592
53,23.25,23.095238095238074
54,23.333333333333314,23.333333333333314
55,23.083333333333314,23.333333333333314
56,23.25,23.333333333333314
57,23.166666666666686,23.333333333333314
58,23.416666666666686,23.333333333333314
59,23.833333333333314,23.571428571428555
60,24.083333333333314,23.809523809523796
61,24.083333333333314,23.809523809523796
62,24,23.809523809523796
63,24.166666666666686,23.809523809523796
64,24,24.047619047619037
65,23.916666666666686,24.285714285714278
66,24.166666666666686,24.285714285714278
67,24.333333333333314,24.52380952380952
68,24.333333333333314,24.285714285714278
69,24.083333333333314,25
70,24.25,25.23809523809524
71,24.416666666666686,25.47619047619048
72,24.166666666666686,25.714285714285722
73,24.5,25.714285714285722
74,24.5,25.952380952380963
75,24.083333333333314,25.952380952380963
76,23.916666666666686,25.952380952380963
77,23.833333333333314,25.952380952380963
78,24,25.952380952380963
79,24.25,25.952380952380963
80,24.416666666666686,26.190476190476204
81,24.416666666666686,26.428571428571445
82,24.166666666666686,26.666666666666686
83,24.416666666666686,27.142857142857167
84,24.5,27.142857142857167
85,24.5,26.904761904761926
86,24.416666666666686,26.428571428571445
87,24.583333333333314,26.666666666666686
88,24.5,26.904761904761926
89,24.416666666666686,26.666666666666686
90,24.666666666666686,26.666666666666686
91,24.916666666666686,26.666666666666686
92,24.833333333333314,26.904761904761926
93,24.916666666666686,26.666666666666686
94,25,26.428571428571445
95,24.916666666666686,26.428571428571445
96,24.916666666666686,26.428571428571445
97,25.166666666666686,26.666666666666686
98,25.166666666666686,27.142857142857167
99,24.916666666666686,26.904761904761926
100,25.083333333333314,26.666666666666686
101,25.25,26.666666666666686
102,25.083333333333314,26.666666666666686
103,24.833333333333314,26.428571428571445
104,24.833333333333314,26.666666666666686
105,25,26.904761904761926
106,25,27.619047619047592
107,25.166666666666686,27.619047619047592
108,25,27.380952380952408
109,25,27.142857142857167
110,25.25,27.142857142857167
111,25.416666666666686,26.904761904761926
112,25.25,26.428571428571445
113,25.166666666666686,26.428571428571445
114,24.916666666666686,25.952380952380963
115,25.333333333333314,26.190476190476204
116,25.25,26.190476190476204
117,25.083333333333314,26.190476190476204
118,24.916666666666686,25.714285714285722
119,25.166666666666686,25.23809523809524
120,25.083333333333314,25.23809523809524
121,24.833333333333314,25
122,24.916666666666686,25
123,25,25
124,25,25
125,25.083333333333314,25
126,24.75,25
127,24.666666666666686,25.23809523809524
128,25.083333333333314,25.23809523809524
129,25.083333333333314,25.23809523809524
130,24.833333333333314,25.47619047619048
131,24.833333333333314,25.952380952380963
132,24.833333333333314,26.428571428571445
133,25.166666666666686,26.666666666666686
134,25.166666666666686,26.666666666666686
135,25.083333333333314,26.666666666666686
136,25.5,27.142857142857167
137,25.5,27.380952380952408
138,25.5,27.619047619047592
139,25.666666666666686,27.857142857142833
140,25.583333333333314,27.619047619047592
141,25.416666666666686,27.619047619047592
142,25.083333333333314,27.380952380952408
143,25.25,27.619047619047592
144,25.416666666666686,27.619047619047592
145,25.583333333333314,28.095238095238074
146,26,28.571428571428555
147,25.75,29.047619047619037
148,25.75,29.52380952380952
149,25.416666666666686,29.285714285714278
150,25.25,29.52380952380952
151,24.833333333333314,29.76190476190476
152,24.5,29.76190476190476
153,24.333333333333314,29.76190476190476
154,24.25,30.23809523809524
155,24.25,30.714285714285722
156,24.5,30.714285714285722
157,24.583333333333314,30.714285714285722
158,24.75,31.428571428571445
159,24.916666666666686,31.904761904761926
160,25.083333333333314,31.904761904761926
161,25.083333333333314,31.904761904761926
162,25.083333333333314,31.428571428571445
163,25.083333333333314,31.666666666666686
164,25,31.666666666666686
165,25.25,31.666666666666686
166,25.666666666666686,32.14285714285711
167,25.666666666666686,31.190476190476204
168,25.5,30.714285714285722
169,25.666666666666686,30.714285714285722
170,25.166666666666686,30.952380952380963
171,25.416666666666686,30.714285714285722
172,25.75,30.23809523809524
173,26,29.76190476190476
174,26.166666666666686,30.47619047619048
175,26.083333333333314,30.952380952380963
176,26,30.47619047619048
177,26,30.714285714285722
178,25.583333333333314,30.47619047619048
179,25.833333333333314,30.23809523809524
180,25.916666666666686,30
181,26.166666666666686,30.23809523809524
182,26.083333333333314,29.76190476190476
183,26.083333333333314,29.76190476190476
184,26.25,30.23809523809524
185,26.333333333333314,30.23809523809524
186,26.416666666666686,30
