"Category","air temp","ground temp"
0,0,0
1,20,20
2,20,20
3,20,20
4,20,20
5,20,20
6,20,20
7,20,20
8,20,20.47619047619048
9,20,20.47619047619048
10,20,20.47619047619048
11,20,20.952380952380963
12,20,20.952380952380963
13,20,20.952380952380963
14,20,20.952380952380963
15,20,20.952380952380963
16,20,20.952380952380963
17,20,20.952380952380963
18,20,20.952380952380963
19,20,20.714285714285722
20,20.256410256410277,20.714285714285722
21,20.38461538461536,20.47619047619048
22,20.512820512820497,20.47619047619048
23,21.153846153846132,20.47619047619048
24,21.153846153846132,20.47619047619048
25,21.41025641025641,20.47619047619048
26,21.923076923076906,20.714285714285722
27,21.923076923076906,20.714285714285722
28,22.179487179487182,20.714285714285722
29,22.30769230769232,20.714285714285722
30,22.051282051282044,20.714285714285722
31,22.43589743589746,20.714285714285722
32,22.69230769230768,20.714285714285722
33,22.948717948717956,21.190476190476204
34,23.205128205128176,21.904761904761926
35,23.58974358974359,21.904761904761926
36,23.58974358974359,21.904761904761926
37,24.358974358974365,22.380952380952408
38,24.487179487179503,22.380952380952408
39,24.102564102564088,22.619047619047592
40,24.358974358974365,23.571428571428555
41,24.230769230769226,24.047619047619037
42,23.71794871794873,24.76190476190476
43,23.97435897435895,24.76190476190476
44,24.230769230769226,24.047619047619037
45,23.97435897435895,24.047619047619037
46,24.230769230769226,24.285714285714278
47,24.61538461538464,24.285714285714278
48,24.230769230769226,24.285714285714278
49,24.743589743589723,25
50,25.12820512820514,24.76190476190476
51,24.87179487179486,25.23809523809524
52,24.230769230769226,24.52380952380952
53,25.38461538461536,25.714285714285722
54,25.512820512820497,25.714285714285722
55,25.38461538461536,25.952380952380963
56,25.897435897435912,25.23809523809524
57,25.512820512820497,25
58,25.641025641025635,24.52380952380952
59,25.512820512820497,24.285714285714278
60,25.12820512820514,24.285714285714278
61,25.38461538461536,24.52380952380952
62,25.38461538461536,24.52380952380952
63,25.512820512820497,24.047619047619037
64,25.769230769230774,23.571428571428555
65,25.641025641025635,23.809523809523796
66,25.897435897435912,24.285714285714278
67,26.538461538461547,24.285714285714278
68,26.666666666666686,24.52380952380952
69,27.051282051282044,24.76190476190476
70,27.179487179487182,24.76190476190476
71,27.43589743589746,25
72,27.56410256410254,25
73,27.30769230769232,24.52380952380952
74,27.30769230769232,25.23809523809524
75,27.051282051282044,26.190476190476204
76,26.923076923076906,26.666666666666686
77,27.051282051282044,25.714285714285722
78,27.179487179487182,25.952380952380963
79,26.666666666666686,26.428571428571445
80,27.30769230769232,26.666666666666686
81,26.794871794871824,26.666666666666686
82,27.179487179487182,27.142857142857167
83,27.051282051282044,27.857142857142833
84,26.923076923076906,27.142857142857167
85,26.153846153846132,26.666666666666686
86,26.153846153846132,26.428571428571445
87,26.794871794871824,26.904761904761926
88,26.923076923076906,26.904761904761926
89,27.051282051282044,27.380952380952408
90,27.30769230769232,27.380952380952408
91,27.948717948717956,26.904761904761926
92,27.179487179487182,27.619047619047592
93,27.30769230769232,26.904761904761926
94,27.30769230769232,26.666666666666686
95,27.179487179487182,26.666666666666686
96,27.30769230769232,26.190476190476204
97,27.69230769230768,26.904761904761926
98,27.43589743589746,27.380952380952408
99,27.56410256410254,27.857142857142833
100,27.43589743589746,27.857142857142833
101,28.076923076923094,27.857142857142833
102,28.333333333333314,27.619047619047592
103,28.58974358974359,26.666666666666686
104,28.58974358974359,26.666666666666686
105,28.461538461538453,26.904761904761926
106,28.333333333333314,26.190476190476204
107,28.205128205128176,27.142857142857167
108,28.333333333333314,26.666666666666686
109,27.43589743589746,26.666666666666686
110,27.179487179487182,26.428571428571445
111,27.30769230769232,26.428571428571445
112,27.30769230769232,27.142857142857167
113,27.69230769230768,26.666666666666686
114,27.820512820512818,26.428571428571445
115,27.820512820512818,25.23809523809524
116,27.56410256410254,25.714285714285722
117,27.051282051282044,25.47619047619048
118,27.43589743589746,25.47619047619048
119,28.461538461538453,25.47619047619048
120,28.076923076923094,25.47619047619048
121,28.205128205128176,25.47619047619048
122,28.333333333333314,25.23809523809524
123,28.333333333333314,25.952380952380963
124,27.69230769230768,25.47619047619048
125,27.051282051282044,25.714285714285722
126,27.179487179487182,25.952380952380963
127,26.794871794871824,25.952380952380963
128,26.794871794871824,26.428571428571445
129,27.43589743589746,26.190476190476204
130,26.794871794871824,26.190476190476204
131,27.051282051282044,25.714285714285722
132,26.923076923076906,25.714285714285722
133,27.179487179487182,25.952380952380963
134,27.43589743589746,25.714285714285722
135,27.179487179487182,26.190476190476204
136,27.948717948717956,26.666666666666686
137,27.43589743589746,27.142857142857167
138,27.820512820512818,27.619047619047592
139,27.43589743589746,27.380952380952408
140,28.205128205128176,27.619047619047592
141,28.333333333333314,26.904761904761926
142,27.69230769230768,28.095238095238074
143,27.820512820512818,28.095238095238074
144,28.076923076923094,28.571428571428555
145,28.076923076923094,28.333333333333314
146,28.076923076923094,28.333333333333314
147,27.56410256410254,27.857142857142833
148,28.205128205128176,28.095238095238074
149,27.43589743589746,28.571428571428555
150,27.051282051282044,28.095238095238074
151,27.43589743589746,28.333333333333314
152,27.56410256410254,28.095238095238074
153,27.43589743589746,28.333333333333314
154,27.56410256410254,27.619047619047592
155,27.56410256410254,27.380952380952408
156,27.56410256410254,26.666666666666686
157,26.666666666666686,26.904761904761926
